1693;1000000000000001313;9816000062;000001;1;227;000001;1000000028;A100;"8;000";CJ;0000003072
1693;1000000000000001313;9816000062;000002;1;;000002;1000000028;A100;"18;000";CJ;0000003074
1693;1000000000000001313;9816000062;000003;1;;000003;1000000028;A100;"34;000";CJ;0000003076
1693;1000000000000001313;9816000062;000004;1;;000004;1000000028;A100;"6;000";CJ;0000003078
1693;1000000000000001313;9816000062;000005;1;;000005;1000000028;A100;"14;000";CJ;0000003080
1698;1000000000000001318;9816000063;000001;1;232;000001;1000000001;A100;"8;000";CJ;0000003082
1698;1000000000000001318;9816000063;000002;1;;000002;1000000001;A100;"50;000";CJ;0000003084
1698;1000000000000001318;9816000063;000003;1;;000003;1000000001;A100;"13;000";CJ;0000003086
1698;1000000000000001318;9816000063;000004;1;;000004;1000000001;A100;"9;000";CJ;0000003088
1702;1000000000000001322;9816000064;000001;1;80001415;900017;1000000001;A100;"1;000";CJ;0000003090
1702;1000000000000001322;9816000064;000002;1;80001415;900018;1000000001;A100;"12;000";CJ;0000003092
1702;1000000000000001322;9816000064;000003;1;80001415;900019;1000000001;A100;"10;000";CJ;0000003094
1702;1000000000000001322;9816000064;000004;1;80001415;900020;1000000001;A100;"9;000";CJ;0000003096
1702;1000000000000001322;9816000064;000005;1;80001415;900021;1000000001;A100;"9;000";CJ;0000003098
1702;1000000000000001322;9816000064;000006;1;80001415;900022;1000000001;A100;"1;000";CJ;0000003100
1702;1000000000000001322;9816000064;000013;1;80001415;900018;1000000001;A100;"27;000";CJ;0000003092
1702;1000000000000001322;9816000064;000014;1;80001415;900019;1000000001;A100;"2;000";CJ;0000003094
1702;1000000000000001322;9816000064;000015;1;80001415;900021;1000000001;A100;"1;000";CJ;0000003098
1702;1000000000000001322;9816000064;000016;1;80001415;900022;1000000001;A100;"8;000";CJ;0000003100
1708;1000000000000001328;9816000065;000001;1;242;000001;1000000027;A100;"33;000";CJ;0000003102
1708;1000000000000001328;9816000065;000002;1;;000002;1000000027;A100;"32;000";CJ;0000003104
1708;1000000000000001328;9816000065;000003;1;;000003;1000000027;A100;"7;000";CJ;0000003106
1711;1000000000000001331;9816000066;000001;1;245;000001;1000000027;A100;"3;000";CJ;0000003108
1711;1000000000000001331;9816000066;000002;1;;000002;1000000027;A100;"4;000";CJ;0000003110
1711;1000000000000001331;9816000066;000003;1;;000003;1000000027;A100;"21;000";CJ;0000003112
1711;1000000000000001331;9816000066;000004;1;;000004;1000000027;A100;"6;000";CJ;0000003114
1711;1000000000000001331;9816000066;000005;1;;000005;1000000027;A100;"27;000";CJ;0000003116
1711;1000000000000001331;9816000066;000006;1;;000006;1000000027;A100;"7;000";CJ;0000003118
