Cod.,Tipo Movimiento,Cod.,A Sucursal Destino,Cod.,Desde Sucursal Envio,Partida,Serial,Docum.SAP,LOTE SAP,Nro.Pesada,Nro.Remito,Fecha Oper.,Fecha,Hora,Cod.,Especie,Cod.,Variedad,Estado,Fec.Cosec.,Cod.,Productor,Cod.,Origen,Cod.,Lote,Cod.,Color,Trazabil.,RENSPA,U.P.,Certif.,GG,UE,Peso,Bdjas.,Cam.
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425044,3,No handler,#N/D,, 0008-00013866,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,6,VERDE CLARO,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,4800,240,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425007,3,4900043469,0000001429,, 0008-00013862,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,6,VERDE CLARO,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,11200,560,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425035,4,4900043466,0000001428,, 0182-00000358,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,7,LOTE 7,6,VERDE CLARO,80A 10,23.010.0.00137/00,TU-0154-007,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424975,3,4900044835,0000001851,, 0001-00000601,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,1,LOTE 1,2,PINTO,A8N 01,23.004.9.00012/00,TU-0452-001,,NO,NO,7200,360,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425061,4,4900044834,0000001849,, 0126-00001374,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,2,PINTO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425040,8,4900044832,0000001847,, 0182-00000351,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,15/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,13,LOTE 13,2,PINTO,80A 07,23.010.0.00137/00,TU-0154-013,,SI,NO,800,40,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424967,4,4900044831,0000001845,, 0182-00000345,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,14/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,3,LOTE 3,2,PINTO,80A 03,23.010.0.00137/00,TU-0154-003,,SI,NO,400,20,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425077,4,4900044819,0000001833,, 0028-00005330,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,1,VERDE,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425057,2,4900043277,0000001365,, 0126-00001376,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,11,LOTE 4,6,VERDE CLARO,75A 11,23.005.0.10052/00,TU-0099-003,,SI,NO,7200,360,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425012,6,4900044818,0000001832,, 0028-00005321,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,16/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,1,VERDE,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,13600,680,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425055,3,4900044814,0000001826,, 0182-00000364,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,2,LOTE 2,6,VERDE CLARO,80A 02,23.010.0.00137/00,TU-0154-002,,SI,NO,15200,760,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425065,5,4900044813,0000001825,, 0182-00000366,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,2,LOTE 2,6,VERDE CLARO,80A 02,23.010.0.00137/00,TU-0154-002,,SI,NO,4000,200,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425054,2,4900044793,0000001804,, 0006-00000255,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,4227,NOUGUES S.A.,1,NOUGUES HNOS.,2,LOTE 1,1,VERDE,N6L 0102,23.010.0.10006/00,TU-0259-001,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425016,8,4900044798,0000001809,, 0182-00000357,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,7,VERDE OSCURO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425074,2,4900044796,0000001807,, 0126-00001372,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,15,LOTE 6,1,VERDE,75B 02,23.005.0.10052/00,TU-0099-005,,SI,NO,2400,120,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425043,4,4900044795,0000001806,, 0001-00000610,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,6,LOTE 6,1,VERDE,A8N 06,23.004.9.00012/00,TU-0452-006,,NO,NO,1600,80,2
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425018,2,4900043261,0000001354,, 0182-00000359,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,11,LOTE 11,7,VERDE OSCURO,80A 12,23.010.0.00137/00,TU-0154-011,,SI,NO,4800,240,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425044,2,4900043263,0000001356,, 0008-00013866,19/03/2016,19/03/2016,21:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,7,VERDE OSCURO,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425018,3,4900043269,0000001361,, 0182-00000359,19/03/2016,19/03/2016,21:01,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,11,LOTE 11,8,VERDE NEGRO,80A 12,23.010.0.00137/00,TU-0154-011,,SI,NO,4000,200,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425026,3,4900043534,0000001443,, 0008-00013863,19/03/2016,19/03/2016,21:30,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,20,LOTE 2A,1,VERDE,04B 03,23.001.0.10076/00,TU-0163-011,,SI,NO,14000,700,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425058,2,4900043656,0000001470,, 0126-00001376,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,15,LOTE 6,1,VERDE,75B 02,23.005.0.10052/00,TU-0099-005,,SI,NO,8000,400,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425020,3,4900043668,0000001471,, 0028-00005325,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,1,VERDE,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425063,2,4900043632,0000001462,, 0001-00000609,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,5,LOTE 5,8,VERDE NEGRO,A8N 05,23.004.9.00012/00,TU-0452-005,,NO,NO,800,40,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425020,4,4900043672,0000001472,, 0028-00005325,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,1,VERDE,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,6400,320,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425061,3,4900043623,0000001459,, 0126-00001374,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,1,VERDE,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425004,4,4900043620,0000001458,, 0126-00001369,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,1,VERDE,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,11200,560,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425022,2,4900043167,0000001346,, 0008-00013865,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,1,VERDE,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,6400,320,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425053,3,4900043654,0000001469,, 0001-00000608,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,100837,ALTO DEL NARANJO S.A.,2,COCHAMOLLES II,5,LOTE 5,1,VERDE,A8N 05,23.004.9.00012/00,TU-0452-005,,NO,NO,10400,520,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425020,2,4900043163,0000001344,, 0028-00005325,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,1,VERDE,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,3200,160,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425055,2,4900043162,0000001343,, 0182-00000364,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,2,LOTE 2,8,VERDE NEGRO,80A 02,23.010.0.00137/00,TU-0154-002,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425030,3,4900043165,0000001345,, 0008-00013868,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,45,LOTE 2C,1,VERDE,04B 05,23.001.0.10076/00,TU-0163-009,,SI,NO,12000,600,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425032,2,4900043159,0000001341,, 0008-00013870,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,8,VERDE NEGRO,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,800,40,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425062,2,4900043169,0000001347,, 0126-00001374,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,15,LOTE 6,6,VERDE CLARO,75B 02,23.005.0.10052/00,TU-0099-005,,SI,NO,8000,400,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425014,2,4900043178,0000001348,, 0126-00001370,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,6,VERDE CLARO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,7200,360,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425001,2,4900043181,0000001350,, 0182-00000352,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,6,VERDE CLARO,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425035,3,4900043270,0000001362,, 0182-00000358,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,7,LOTE 7,8,VERDE NEGRO,80A 10,23.010.0.00137/00,TU-0154-007,,SI,NO,3200,160,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425020,7,4900043776,0000001487,, 0028-00005325,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,7,VERDE OSCURO,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425048,2,4900043274,0000001364,, 0008-00013873,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,20,LOTE 2A,6,VERDE CLARO,04B 03,23.001.0.10076/00,TU-0163-011,,SI,NO,3200,160,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425014,3,4900043282,0000001366,, 0126-00001370,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,6,VERDE CLARO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,4800,240,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425031,2,4900043332,0000001371,, 0008-00013874,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,1,VERDE,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,3200,160,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425028,2,4900043336,0000001372,, 0182-00000365,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,2,LOTE 2,1,VERDE,80A 02,23.010.0.00137/00,TU-0154-002,,SI,NO,9600,480,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425001,5,4900043338,0000001373,, 0182-00000352,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,12,LOTE 12,1,VERDE,80A 06,23.010.0.00137/00,TU-0154-012,,SI,NO,2400,120,5
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425018,4,4900043465,0000001427,, 0182-00000359,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,11,LOTE 11,6,VERDE CLARO,80A 12,23.010.0.00137/00,TU-0154-011,,SI,NO,800,40,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425038,3,4900043810,0000001496,, 0028-00005327,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,1,VERDE,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,7200,360,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425038,6,4900043848,0000001511,, 0028-00005327,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,6,VERDE CLARO,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,3200,160,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425021,5,4900043830,0000001508,, 0028-00005324,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,16,LOTE 4B,8,VERDE NEGRO,17A 0403,23.001.9.10256/00,TU-0158-006,,SI,NO,3200,160,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425038,5,4900043829,0000001506,, 0028-00005327,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,8,VERDE NEGRO,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425020,9,4900043827,0000001505,, 0028-00005325,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,8,VERDE NEGRO,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,800,40,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425023,4,4900043826,0000001504,, 0008-00013864,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,44,LOTE 2B,6,VERDE CLARO,04B 04,23.001.0.10076/00,TU-0163-011,,SI,NO,4800,240,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425044,4,4900043824,0000001502,, 0008-00013866,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,6,VERDE CLARO,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,3460,173,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425032,5,4900043823,0000001501,, 0008-00013870,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,6,VERDE CLARO,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,2000,100,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425022,5,4900043820,0000001500,, 0008-00013865,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,62,LOTE 2,6,VERDE CLARO,04B 02,23.001.0.10076/00,TU-0163-009,,SI,NO,1740,87,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425030,5,4900043815,0000001499,, 0008-00013868,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,45,LOTE 2C,6,VERDE CLARO,04B 05,23.001.0.10076/00,TU-0163-009,,SI,NO,3200,160,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425030,4,4900043814,0000001498,, 0008-00013868,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,4,SANTA ISABEL,45,LOTE 2C,7,VERDE OSCURO,04B 05,23.001.0.10076/00,TU-0163-009,,SI,NO,4800,240,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425038,4,No handler,#N/D,, 0028-00005327,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,7,VERDE OSCURO,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,5600,280,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425039,7,4900043812,0000001497,, 0028-00005328,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,7,VERDE OSCURO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,4800,240,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425010,8,4900043698,0000001479,, 0028-00005320,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,6,VERDE CLARO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,7200,360,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425039,6,4900043808,0000001495,, 0028-00005328,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,1,VERDE,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,8000,400,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425004,5,4900043792,0000001493,, 0126-00001369,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,6,VERDE CLARO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,800,40,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425014,5,4900043790,0000001492,, 0126-00001370,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,75,SAUCE H.ABAJO,17,LOTE 7,6,VERDE CLARO,75B 04,23.005.0.10052/00,TU-0099-006,,SI,NO,1600,80,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425039,5,4900043781,0000001491,, 0028-00005328,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,7,VERDE OSCURO,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,5600,280,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425021,4,4900043779,0000001489,, 0028-00005324,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,16,LOTE 4B,7,VERDE OSCURO,17A 0403,23.001.9.10256/00,TU-0158-006,,SI,NO,3200,160,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425020,8,4900043778,0000001488,, 0028-00005325,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,7,VERDE OSCURO,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425021,3,4900043694,0000001478,, 0028-00005324,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,16,LOTE 4B,6,VERDE CLARO,17A 0403,23.001.9.10256/00,TU-0158-006,,SI,NO,3200,160,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425020,6,4900043689,0000001477,, 0028-00005325,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,6,VERDE CLARO,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425020,5,4900043683,0000001476,, 0028-00005325,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,15,LOTE 4A,6,VERDE CLARO,17A 0402,23.001.9.10256/00,TU-0158-005,,SI,NO,2400,120,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425010,7,4900043680,0000001475,, 0028-00005320,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,19,LOTE 5,1,VERDE,17A 0501,23.001.9.10256/00,TU-0158-007,,SI,NO,800,40,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425021,2,4900043676,0000001474,, 0028-00005324,19/03/2016,19/03/2016,22:00,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,16,LOTE 4B,1,VERDE,17A 0403,23.001.9.10256/00,TU-0158-006,,SI,NO,6400,320,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,425018,5,No handler,#N/D,, 0182-00000359,19/03/2016,19/03/2016,22:10,1,LIMON,1,EUREKA,PROCESADO,17/03/2016,1,S.A. SAN MIGUEL AGICIF,80,LULES,11,LOTE 11,6,VERDE CLARO,80A 12,23.010.0.00137/00,TU-0154-011,,SI,NO,4000,200,3
5,INGRESO,106,CAMARAS,103,LINEA COLOR PACKING GRANDE,424968,4,4900043273,0000001363,, 0028-00005316,19/03/2016,19/03/2016,23:00,1,LIMON,1,EUREKA,PROCESADO,18/03/2016,1,S.A. SAN MIGUEL AGICIF,17,ANGELINA,12,LOTE 3,6,VERDE CLARO,17A 0301,23.001.9.10256/00,TU-0158-003,,SI,NO,6400,320,5
